Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;shipping_costs;number_of_products_in_warehouse;production_costs_per_unit
08.11.2016;10.11.2016;Second Class;MZ-17335;Home Office;San Diego;California;92024.0;West;TEC-AC-10002049;Technology;Accessories;Logitech G19 Programmable Gaming Keyboard;371.97;27;1;94
18.12.2016;18.12.2016;Same Day;MW-18220;Consumer;New York City;New York;10035.0;East;TEC-AC-10002253;Technology;Accessories;Imation Bio 8GB USB Flash Drive Imation Corp;166.24;25;535;20
06.02.2018;09.02.2018;First Class;MV-17485;Consumer;Arlington;Virginia;22204.0;South;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;359.97;11;0;11
14.11.2017;16.11.2017;Second Class;AA-10375;Consumer;Atlanta;Georgia;30318.0;South;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;499.98;7;2;80
14.11.2017;16.11.2017;Second Class;AA-10375;Consumer;Atlanta;Georgia;30318.0;South;OFF-PA-10002479;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);Mai 28;2;1;1
14.11.2017;16.11.2017;Second Class;AA-10375;Consumer;Atlanta;Georgia;30318.0;South;OFF-BI-10004970;Office Supplies;Binders;ACCOHIDE 3-Ring Binder, Blue, 1;Aug 26;5;3;12
12.10.2018;12.10.2018;Same Day;SM-20320;Home Office;Monroe;North Carolina;28110.0;South;OFF-PA-10003919;Office Supplies;Paper;Xerox 1989;7.968;10;201;3
17.09.2018;17.09.2018;Same Day;TP-21415;Consumer;Seattle;Washington;98115.0;West;OFF-PA-10002001;Office Supplies;Paper;Xerox 1984;Dez 96;6;12;2
20.12.2018;26.12.2018;Standard Class;DK-13225;Corporate;Rochester;New York;14609.0;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;Jun 48;12;2;7
20.12.2018;26.12.2018;Standard Class;DK-13225;Corporate;Rochester;New York;14609.0;East;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;6.984;15;2;4
02.12.2018;07.12.2018;Standard Class;MK-17905;Corporate;Miami;Florida;33180.0;South;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;47.96;8;1;12
21.09.2016;27.09.2016;Standard Class;CS-12130;Consumer;Seattle;Washington;98105.0;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;199.74;15;12;17
06.03.2016;11.03.2016;Standard Class;JL-15850;Consumer;San Francisco;California;94122.0;West;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;435.26;6;1;11
06.03.2016;11.03.2016;Standard Class;JL-15850;Consumer;San Francisco;California;94122.0;West;TEC-CO-10003763;Technology;Copiers;Canon PC1060 Personal Laser Copier;1.119.984;14;27;10
03.10.2015;08.10.2015;Second Class;AR-10405;Corporate;Los Angeles;California;90036.0;West;FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;143.432;19;1;154
03.10.2015;08.10.2015;Second Class;AR-10405;Corporate;Los Angeles;California;90036.0;West;FUR-CH-10002774;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;122.352;32;1011;104
27.06.2015;01.07.2015;Standard Class;LM-17065;Consumer;Southaven;Mississippi;38671.0;South;OFF-ST-10004337;Office Supplies;Storage;SAFCO Commercial Wire Shelving, 72h;306.2;48;1;10
27.06.2015;01.07.2015;Standard Class;LM-17065;Consumer;Southaven;Mississippi;38671.0;South;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;85.98;17;0;25
27.06.2015;01.07.2015;Standard Class;LM-17065;Consumer;Southaven;Mississippi;38671.0;South;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;223.96;6;10;2
30.10.2018;02.11.2018;First Class;JK-15625;Consumer;Seattle;Washington;98115.0;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;97.568;14;20;84
30.10.2018;02.11.2018;First Class;JK-15625;Consumer;Seattle;Washington;98115.0;West;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;614.272;29;1;18
30.10.2018;02.11.2018;First Class;JK-15625;Consumer;Seattle;Washington;98115.0;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;199.98;12;94;19
03.09.2017;05.09.2017;First Class;FM-14215;Corporate;Middletown;Connecticut;6457.0;East;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11;48.16;6;10;9
05.03.2016;09.03.2016;Standard Class;SF-20200;Consumer;New Castle;Indiana;47362.0;Central;TEC-PH-10001552;Technology;Phones;I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;23.92;7;2;1
05.03.2016;09.03.2016;Standard Class;SF-20200;Consumer;New Castle;Indiana;47362.0;Central;OFF-AP-10002222;Office Supplies;Appliances;Staple holder;60.69;7;19;19
05.05.2017;08.05.2017;First Class;PJ-18835;Corporate;Murfreesboro;Tennessee;37130.0;South;OFF-PA-10003971;Office Supplies;Paper;Xerox 1965;14.352;384;43;73
17.11.2018;23.11.2018;Standard Class;CS-12355;Consumer;Salem;Virginia;24153.0;South;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;35.04;16;26;79
01.06.2018;05.06.2018;Second Class;BB-10990;Corporate;Toledo;Ohio;43615.0;East;OFF-AP-10002287;Office Supplies;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;17.48;370;24;250
10.06.2018;13.06.2018;First Class;BW-11200;Consumer;Los Angeles;California;90032.0;West;OFF-AR-10002375;Office Supplies;Art;Newell 351;16. Apr;13;1;13
08.01.2018;11.01.2018;First Class;RS-19420;Corporate;Seattle;Washington;98115.0;West;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;892.98;15;1;54
20.04.2016;25.04.2016;Standard Class;TS-21160;Corporate;Columbus;Georgia;31907.0;South;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;287.97;12;12;34
20.04.2016;25.04.2016;Standard Class;TS-21160;Corporate;Columbus;Georgia;31907.0;South;FUR-FU-10002937;Furniture;Furnishings;GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box;595.38;16;844;35
20.04.2016;25.04.2016;Standard Class;TS-21160;Corporate;Columbus;Georgia;31907.0;South;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;Dez 96;9;31;4
01.11.2016;06.11.2016;Standard Class;QJ-19255;Corporate;New York City;New York;10009.0;East;TEC-PH-10000347;Technology;Phones;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;Apr 95;8;120;5
23.12.2018;27.12.2018;Standard Class;FM-14215;Corporate;Middletown;Connecticut;6457.0;East;FUR-FU-10003708;Furniture;Furnishings;Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48;181.95;10;6;33
01.11.2016;05.11.2016;Standard Class;VD-21670;Consumer;New York City;New York;10011.0;East;OFF-PA-10002659;Office Supplies;Paper;Avoid Verbal Orders Carbonless Minifold Book;13.52;4;5;1
01.11.2016;05.11.2016;Standard Class;VD-21670;Consumer;New York City;New York;10011.0;East;FUR-FU-10000965;Furniture;Furnishings;Howard Miller 11-1/2 Diameter Ridgewood Wall Clock;259.7;14;2;54
01.11.2016;05.11.2016;Standard Class;VD-21670;Consumer;New York City;New York;10011.0;East;TEC-PH-10001527;Technology;Phones;Plantronics MX500i Earset;42.95;6;21;13
01.11.2016;05.11.2016;Standard Class;VD-21670;Consumer;New York City;New York;10011.0;East;TEC-AC-10001838;Technology;Accessories;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;1399.93;62;2;132
01.11.2016;05.11.2016;Standard Class;VD-21670;Consumer;New York City;New York;10011.0;East;TEC-PH-10002597;Technology;Phones;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;503.96;62;3;2
14.11.2015;18.11.2015;Standard Class;JL-15505;Consumer;Midland;Michigan;48640.0;Central;OFF-BI-10000756;Office Supplies;Binders;Storex DuraTech Recycled Plastic Frosted Binders;Dez 72;18;116;1
14.11.2015;18.11.2015;Standard Class;JL-15505;Consumer;Midland;Michigan;48640.0;Central;OFF-BI-10000546;Office Supplies;Binders;Avery Durable Binders;Nov 52;14;22;13
17.01.2017;21.01.2017;Standard Class;DL-13495;Corporate;Columbus;Georgia;31907.0;South;TEC-AC-10001142;Technology;Accessories;First Data FD10 PIN Pad;316.0;7;2;154
17.09.2018;22.09.2018;Second Class;MO-17800;Home Office;Roswell;Georgia;30076.0;South;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;723.92;26;0;180
17.09.2018;22.09.2018;Second Class;MO-17800;Home Office;Roswell;Georgia;30076.0;South;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;106.32;3;427;8
23.12.2017;24.12.2017;First Class;BP-11185;Corporate;Chicago;Illinois;60623.0;Central;FUR-BO-10003441;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;141.372;11;10;141
06.08.2016;08.08.2016;First Class;MS-17980;Corporate;Houston;Texas;77041.0;Central;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;27.216;12;1;1
05.11.2018;09.11.2018;Standard Class;SV-20935;Consumer;New York City;New York;10009.0;East;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;390.75;6;33;29
11.06.2018;12.06.2018;First Class;BC-11125;Home Office;Peoria;Arizona;85345.0;West;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;280.792;19;1;74
11.06.2018;12.06.2018;First Class;BC-11125;Home Office;Peoria;Arizona;85345.0;West;OFF-ST-10002370;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;68.448;9;12;3
11.06.2018;12.06.2018;First Class;BC-11125;Home Office;Peoria;Arizona;85345.0;West;OFF-AR-10002956;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener;88.04;4;6;1
11.06.2018;12.06.2018;First Class;BC-11125;Home Office;Peoria;Arizona;85345.0;West;OFF-AR-10001955;Office Supplies;Art;Newell 319;15.872;8;20;5
11.06.2018;12.06.2018;First Class;BC-11125;Home Office;Peoria;Arizona;85345.0;West;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;215.592;36;1;26
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;OFF-LA-10004093;Office Supplies;Labels;Avery 486;14.62;17;11;6
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;OFF-AP-10002118;Office Supplies;Appliances;1.7 Cubic Foot Compact Cube Office Refrigerators;416.32;85;23;35
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;OFF-BI-10000404;Office Supplies;Binders;Avery Printable Repositionable Plastic Tabs;43.0;2;1;1
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;182.94;6;1;11
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;OFF-BI-10002072;Office Supplies;Binders;Cardinal Slant-D Ring Binders;60.83;8;1;75
20.07.2018;25.07.2018;Standard Class;EM-13825;Corporate;Sioux Falls;South Dakota;57103.0;Central;TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;389.97;138;1;89
23.12.2016;26.12.2016;First Class;BD-11500;Consumer;Richmond;Virginia;23223.0;South;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;194.32;18;267;13
20.03.2018;24.03.2018;Standard Class;HW-14935;Corporate;Seattle;Washington;98115.0;West;TEC-AC-10000358;Technology;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;265.93;600;3;2
31.12.2016;03.01.2017;Second Class;KC-16255;Corporate;Henderson;Kentucky;42420.0;South;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;94.74;9;123;13
31.12.2016;03.01.2017;Second Class;KC-16255;Corporate;Henderson;Kentucky;42420.0;South;OFF-BI-10001072;Office Supplies;Binders;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;60.64;704;0;14
31.12.2016;03.01.2017;Second Class;KC-16255;Corporate;Henderson;Kentucky;42420.0;South;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;76.3;5;4;2
31.12.2016;03.01.2017;Second Class;KC-16255;Corporate;Henderson;Kentucky;42420.0;South;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;364.8;8;0;13
15.09.2016;19.09.2016;Second Class;BM-11575;Corporate;New York City;New York;10035.0;East;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;79.872;701;16;7
15.09.2016;19.09.2016;Second Class;BM-11575;Corporate;New York City;New York;10035.0;East;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;46.384;15;5;10
15.09.2016;19.09.2016;Second Class;BM-11575;Corporate;New York City;New York;10035.0;East;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;Dez 96;21;1;14
23.09.2018;26.09.2018;First Class;KN-16705;Home Office;Fort Collins;Colorado;80525.0;West;OFF-EN-10004147;Office Supplies;Envelopes;Wausau Papers Astrobrights Colored Envelopes;14.352;10;121;2
25.12.2016;29.12.2016;Standard Class;JD-16150;Corporate;Philadelphia;Pennsylvania;19140.0;East;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;547.136;1;4;129
24.09.2017;26.09.2017;Second Class;LA-16780;Corporate;Los Angeles;California;90004.0;West;OFF-ST-10000642;Office Supplies;Storage;Tennsco Lockers, Gray;41.96;7;2;6
24.09.2017;26.09.2017;Second Class;LA-16780;Corporate;Los Angeles;California;90004.0;West;OFF-PA-10000380;Office Supplies;Paper;REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages;41.7;23;3;2
21.03.2018;25.03.2018;Standard Class;RW-19690;Consumer;Lafayette;Indiana;47905.0;Central;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;277.4;7;3;42
21.03.2018;25.03.2018;Standard Class;RW-19690;Consumer;Lafayette;Indiana;47905.0;Central;OFF-PA-10004971;Office Supplies;Paper;Xerox 196;Mai 78;6;2;3
30.09.2015;04.10.2015;Standard Class;KW-16570;Consumer;Clarksville;Tennessee;37042.0;South;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;69.216;16;5;18
10.12.2018;10.12.2018;Same Day;CC-12220;Consumer;Fairfield;Connecticut;6824.0;East;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;Okt 86;10;1;10
10.12.2018;10.12.2018;Same Day;CC-12220;Consumer;Fairfield;Connecticut;6824.0;East;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;426.79;23;2;7
23.08.2015;23.08.2015;Same Day;RH-19495;Consumer;New York City;New York;10009.0;East;OFF-PA-10003936;Office Supplies;Paper;Xerox 1994;25.92;11;3638;2
23.08.2015;23.08.2015;Same Day;RH-19495;Consumer;New York City;New York;10009.0;East;OFF-PA-10004530;Office Supplies;Paper;Personal Creations Ink Jet Cards and Labels;45.92;10;2;1
19.08.2015;24.08.2015;Standard Class;JK-15625;Consumer;Columbus;Ohio;43229.0;East;OFF-AR-10004930;Office Supplies;Art;Turquoise Lead Holder with Pocket Clip;Okt 72;7;1;1
10.11.2017;15.11.2017;Standard Class;DC-13285;Consumer;Warner Robins;Georgia;31088.0;South;OFF-AR-10004999;Office Supplies;Art;Newell 315;41.86;3;3;11
31.12.2015;03.01.2016;First Class;GM-14455;Home Office;Franklin;Massachusetts;2038.0;East;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;63.2;10;0;24
31.12.2015;03.01.2016;First Class;GM-14455;Home Office;Franklin;Massachusetts;2038.0;East;TEC-AC-10000358;Technology;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;113.97;11;185;70
26.07.2015;30.07.2015;Second Class;CL-11890;Consumer;Chicago;Illinois;60623.0;Central;OFF-ST-10004804;Office Supplies;Storage;Belkin 19 Vented Equipment Shelf, Black;123.552;3;59;12
22.02.2017;28.02.2017;Standard Class;PV-18985;Home Office;Milwaukee;Wisconsin;53209.0;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;490.32;9;1;36
13.03.2017;18.03.2017;Standard Class;LT-17110;Consumer;San Antonio;Texas;78207.0;Central;OFF-PA-10000659;Office Supplies;Paper;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;70.08;21;160;2
13.03.2017;18.03.2017;Standard Class;LT-17110;Consumer;San Antonio;Texas;78207.0;Central;OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;1.272;8;32;0
13.03.2017;18.03.2017;Standard Class;LT-17110;Consumer;San Antonio;Texas;78207.0;Central;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;557.585;210;3;12
02.12.2018;03.12.2018;Same Day;AM-10360;Corporate;Los Angeles;California;90032.0;West;OFF-BI-10004187;Office Supplies;Binders;3-ring staple pack;9.024;31;23;11
02.12.2018;03.12.2018;Same Day;AM-10360;Corporate;Los Angeles;California;90032.0;West;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;69.456;1;0;5
02.12.2018;03.12.2018;Same Day;AM-10360;Corporate;Los Angeles;California;90032.0;West;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;Okt 86;13;1178;12
02.12.2018;03.12.2018;Same Day;AM-10360;Corporate;Los Angeles;California;90032.0;West;OFF-AP-10002765;Office Supplies;Appliances;Fellowes Advanced Computer Series Surge Protectors;79.47;17;2;8
02.12.2018;03.12.2018;Same Day;AM-10360;Corporate;Los Angeles;California;90032.0;West;OFF-AR-10001868;Office Supplies;Art;Prang Dustless Chalk Sticks;10. Aug;12;1413;1
31.08.2016;02.09.2016;First Class;SC-20260;Corporate;San Francisco;California;94122.0;West;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;1.552.831;16;1;268
31.08.2016;02.09.2016;First Class;SC-20260;Corporate;San Francisco;California;94122.0;West;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;137.24;10;30;13
31.08.2016;02.09.2016;First Class;SC-20260;Corporate;San Francisco;California;94122.0;West;TEC-AC-10004864;Technology;Accessories;Memorex Micro Travel Drive 32 GB;36.51;10;1006;34
31.08.2016;02.09.2016;First Class;SC-20260;Corporate;San Francisco;California;94122.0;West;TEC-MA-10000597;Technology;Machines;Lexmark S315 Color Inkjet Printer;239.976;3;196;21
17.03.2015;21.03.2015;Standard Class;CP-12340;Corporate;New York City;New York;10024.0;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;1.579.746;60;387;150
17.03.2015;21.03.2015;Standard Class;CP-12340;Corporate;New York City;New York;10024.0;East;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;1.071.576;17;1;57
17.03.2015;21.03.2015;Standard Class;CP-12340;Corporate;New York City;New York;10024.0;East;FUR-TA-10004175;Furniture;Tables;Hon 30 x 60 Table with Locking Drawer;613.908;6;0;60
17.03.2015;21.03.2015;Standard Class;CP-12340;Corporate;New York City;New York;10024.0;East;OFF-PA-10002960;Office Supplies;Paper;Xerox 1926;34.86;9;22;1
17.03.2015;21.03.2015;Standard Class;CP-12340;Corporate;New York City;New York;10024.0;East;OFF-PA-10000919;Office Supplies;Paper;Xerox 1918;155.04;5;7;11
16.04.2018;20.04.2018;Standard Class;RF-19840;Consumer;Columbus;Ohio;43229.0;East;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;13.71;11;5;134
13.03.2017;18.03.2017;Standard Class;AB-10060;Home Office;Waynesboro;Virginia;22980.0;South;FUR-FU-10004864;Furniture;Furnishings;Howard Miller 14-1/2 Diameter Chrome Round Wall Clock;127.88;5;138;55
13.03.2017;18.03.2017;Standard Class;AB-10060;Home Office;Waynesboro;Virginia;22980.0;South;OFF-AP-10004540;Office Supplies;Appliances;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;160.32;8;26;16
13.03.2017;18.03.2017;Standard Class;AB-10060;Home Office;Waynesboro;Virginia;22980.0;South;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;46.0;10;5;1
24.11.2015;26.11.2015;Second Class;EH-13990;Consumer;Sacramento;California;95823.0;West;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;120.712;41;1;47
10.02.2018;13.02.2018;First Class;MN-17935;Consumer;Clinton;Maryland;20735.0;East;OFF-PA-10002464;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);23. Dez;6;1;1
23.09.2017;27.09.2017;Standard Class;KL-16555;Corporate;Fairfield;Ohio;45014.0;East;FUR-FU-10002298;Furniture;Furnishings;Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle;532.704;13;1;75
23.09.2017;27.09.2017;Standard Class;KL-16555;Corporate;Fairfield;Ohio;45014.0;East;OFF-AR-10000315;Office Supplies;Art;Dixon Ticonderoga Maple Cedar Pencil, #2;4.912;5;216;2
07.07.2018;09.07.2018;Second Class;MP-17965;Corporate;Warwick;Rhode Island;2886.0;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;252.0;5;1;123
07.07.2017;11.07.2017;Second Class;BF-11020;Corporate;Aurora;Illinois;60505.0;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;60.288;12;0;392
07.07.2017;11.07.2017;Second Class;BF-11020;Corporate;Aurora;Illinois;60505.0;Central;OFF-FA-10000936;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;2.632;6;1;11
